id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id2470556,2,2016-06-25T11:01:21.000+05:30,2016-06-25T11:18:26.000+05:30,1,-73.98628997802734,40.76719284057617,-73.97319030761719,40.746158599853516,N,1025
id3660750,2,2016-06-16T14:10:08.000+05:30,2016-06-16T14:15:12.000+05:30,1,-73.9755630493164,40.755340576171875,-73.9712905883789,40.76102828979492,N,304
id0627179,2,2016-02-05T05:48:08.000+05:30,2016-02-05T05:56:46.000+05:30,6,-74.00110626220703,40.739261627197266,-73.9818115234375,40.72459030151367,N,518
id2743455,2,2016-03-17T20:33:17.000+05:30,2016-03-17T20:40:44.000+05:30,2,-73.98007202148438,40.784000396728516,-73.94476318359375,40.834407806396484,N,447
id3481094,1,2016-04-18T17:23:58.000+05:30,2016-04-18T17:27:22.000+05:30,1,-73.97256469726562,40.75851058959961,-73.98038482666016,40.759765625,N,204
id1240888,1,2016-02-19T12:29:56.000+05:30,2016-02-19T12:40:48.000+05:30,1,-73.98128509521484,40.75954818725586,-73.98751068115234,40.78030776977539,N,652
id1850357,2,2016-03-13T19:38:04.000+05:30,2016-03-13T19:52:20.000+05:30,1,-74.0003433227539,40.72134017944336,-73.99971008300781,40.738563537597656,N,856
id1282615,2,2016-05-01T11:49:32.000+05:30,2016-05-01T11:54:59.000+05:30,2,-73.99903106689453,40.73929977416992,-74.00650787353516,40.72153091430664,N,327
id3600299,1,2016-01-18T15:52:47.000+05:30,2016-01-18T16:01:42.000+05:30,3,-73.97762298583984,40.77924346923828,-73.978759765625,40.75917053222656,N,535
id0015493,1,2016-06-12T05:11:44.000+05:30,2016-06-12T05:52:35.000+05:30,1,-74.00548553466797,40.72861862182617,-73.64342498779297,40.670379638671875,N,2451
id0671052,1,2016-04-24T00:19:46.000+05:30,2016-04-24T00:25:32.000+05:30,2,-73.98075103759766,40.729888916015625,-73.98412322998047,40.72541046142578,N,346
id0702699,2,2016-01-04T21:09:10.000+05:30,2016-01-04T21:19:26.000+05:30,1,-73.97846221923828,40.783058166503906,-73.95265197753906,40.79991912841797,N,616
id0862403,2,2016-04-08T07:05:14.000+05:30,2016-04-08T07:19:43.000+05:30,1,-73.9823989868164,40.77749252319336,-73.93962097167969,40.80526351928711,N,869
id1442956,2,2016-01-12T09:07:30.000+05:30,2016-01-12T09:30:52.000+05:30,5,-74.00546264648438,40.745731353759766,-73.96363830566406,40.758689880371094,N,1402
id1859156,1,2016-02-17T00:54:13.000+05:30,2016-02-17T01:36:27.000+05:30,3,-73.96925354003906,40.75404739379883,-73.59358215332031,41.04386520385742,N,2534
id1774111,1,2016-06-16T08:38:03.000+05:30,2016-06-16T08:45:24.000+05:30,1,-73.98827362060547,40.774810791015625,-73.99612426757812,40.76163101196289,N,441
id1333989,1,2016-04-11T10:59:10.000+05:30,2016-04-11T11:05:30.000+05:30,1,-73.98369598388672,40.74443054199219,-73.97832489013672,40.737735748291016,N,380
id3812910,2,2016-05-25T13:50:26.000+05:30,2016-05-25T13:59:58.000+05:30,1,-73.98200225830078,40.73651123046875,-74.01271057128906,40.702178955078125,N,572
id3740726,1,2016-05-20T10:53:52.000+05:30,2016-05-20T11:15:35.000+05:30,2,-74.01274871826172,40.71712112426758,-73.9557876586914,40.76436233520508,N,1303
id3030554,1,2016-01-26T02:01:09.000+05:30,2016-01-26T02:24:31.000+05:30,1,-73.98812866210938,40.74602127075195,-73.92371368408203,40.767948150634766,N,1402
id2891699,2,2016-03-17T11:51:09.000+05:30,2016-03-17T12:09:37.000+05:30,5,-73.99420928955078,40.76163864135742,-74.01199340820312,40.718929290771484,N,1108
id3498529,1,2016-02-24T16:25:29.000+05:30,2016-02-24T16:30:04.000+05:30,1,-73.975341796875,40.78792953491211,-73.97747802734375,40.78287124633789,N,275
id0244668,1,2016-02-13T21:41:23.000+05:30,2016-02-13T21:53:40.000+05:30,4,-73.99302673339844,40.733497619628906,-74.00725555419922,40.73387908935547,N,737
